DateTimestamp,Ticker,Asset,NetTradeAmount,Action
2023-01-14 10:47:04,VTINX,Bonds,10058,Sell
2023-01-29 15:23:22,VBMPX,Stocks,1000,Sell
2023-01-21 23:09:48,VIIIX,Stocks,11285,Buy
2023-01-24 02:03:32,VIIIX,Stocks,30500,Buy
2023-02-05 18:54:58,VIIIX,Stocks,30500,Buy
2023-01-23 04:21:32,VTPSX,Bonds,1013,Buy
2023-01-23 12:55:41,VTPSX,Bonds,6958,Buy
2023-02-18 03:46:45,VTINX,Stocks,21893,Sell
2023-01-27 19:38:18,VBMPX,Bonds,1000,Sell
2023-01-20 09:45:32,VTINX,Bonds,2483,Buy
2023-01-07 13:54:48,VBMPX,Bonds,7676,Sell
2023-02-02 07:37:05,VTPSX,Bonds,8110,Buy
2023-01-19 21:43:10,VIIIX,Stocks,13260,Buy
2023-01-12 19:37:34,VTINX,Stocks,1000,Buy
2023-01-17 11:51:45,VTPSX,Bonds,1000,Buy
2023-02-05 19:36:54,VBMPX,Stocks,1000,Sell
2023-01-30 13:21:42,VTPSX,Bonds,1000,Buy
2023-01-11 05:01:29,VBMPX,Bonds,2214,Sell
2023-01-11 04:20:21,VTPSX,Bonds,4398,Buy
2023-01-03 09:30:00,VTPSX,Bonds,1000,Sell
2023-02-20 12:10:00,VTINX,Bonds,12519,Buy
2023-01-13 01:53:18,VIIIX,Bonds,11473,Buy
2023-01-31 03:27:06,VTPSX,Stocks,12682,Sell
2023-01-21 18:10:50,VTPSX,Bonds,8753,Buy
2023-02-05 20:48:03,VTPSX,Bonds,8308,Sell
2023-01-31 12:24:46,VTINX,Stocks,12939,Sell
2023-01-15 08:55:13,VBMPX,Stocks,1000,Sell
2023-02-19 11:48:56,VTINX,Bonds,18739,Buy
2023-01-30 03:20:00,VTINX,Stocks,12732,Buy
2023-02-20 12:10:00,VBMPX,Bonds,1000,Sell
2023-01-12 16:10:17,VTPSX,Bonds,5213,Buy
2023-01-09 09:49:03,VTPSX,Bonds,1000,Buy
2023-01-21 01:49:28,VBMPX,Bonds,1000,Sell
2023-01-27 19:14:57,VTPSX,Bonds,1000,Buy
2023-01-30 15:53:35,VTPSX,Stocks,7712,Sell
2023-01-28 20:29:23,VIIIX,Stocks,23483,Buy
2023-02-08 14:36:47,VBMPX,Bonds,1000,Sell
2023-02-20 12:10:00,VTPSX,Stocks,9499,Sell
2023-01-13 18:05:44,VIIIX,Stocks,21904,Buy
2023-01-11 13:52:54,VTINX,Stocks,24403,Sell
2023-01-14 22:24:09,VTINX,Bonds,10209,Buy
2023-01-13 16:29:06,VTINX,Stocks,6973,Buy
2023-02-18 20:16:28,VTPSX,Bonds,6633,Buy
2023-01-20 04:33:17,VIIIX,Bonds,3433,Buy
2023-02-04 06:09:28,VIIIX,Stocks,23041,Buy
2023-01-19 10:28:02,VTINX,Stocks,15585,Buy
2023-01-07 01:21:30,VTINX,Bonds,13943,Buy
2023-01-22 22:02:57,VTINX,Stocks,6258,Buy
2023-02-06 06:15:06,VTINX,Stocks,14580,Buy
2023-01-12 09:15:13,VTINX,Stocks,11883,Sell
2023-01-18 20:52:51,VTINX,Bonds,4675,Buy
2023-02-03 06:39:45,VTINX,Bonds,5754,Sell
2023-01-30 20:00:06,VTINX,Stocks,11056,Sell
2023-01-29 15:04:32,VBMPX,Bonds,2125,Buy
2023-01-29 00:41:30,VTINX,Stocks,11675,Buy
2023-01-24 04:19:55,VTINX,Bonds,12529,Sell
2023-01-11 22:29:24,VTINX,Stocks,13359,Buy
2023-01-28 12:53:03,VTPSX,Bonds,4543,Buy
2023-01-31 13:46:43,VTINX,Stocks,18462,Buy
2023-01-13 09:54:38,VBMPX,Bonds,4931,Buy
2023-02-05 17:57:42,VTPSX,Bonds,14645,Sell
2023-01-25 12:22:07,VIIIX,Stocks,16369,Buy
2023-01-03 09:30:00,VTPSX,Bonds,1410,Buy
2023-01-17 22:12:33,VTINX,Stocks,14116,Buy
2023-01-03 09:30:00,VTINX,Bonds,1000,Buy
2023-01-31 17:38:14,VTPSX,Bonds,1000,Buy
2023-01-06 01:59:56,VTINX,Bonds,22364,Buy
2023-02-06 19:58:41,VIIIX,Stocks,12861,Buy
2023-02-18 07:18:42,VTINX,Bonds,5925,Buy
2023-01-09 12:23:39,VTPSX,Stocks,1236,Sell
2023-02-07 08:39:19,VIIIX,Bonds,18940,Buy
2023-02-01 12:51:05,VTPSX,Bonds,18521,Sell
2023-01-20 01:19:32,VBMPX,Bonds,1015,Sell
2023-01-29 11:07:18,VTINX,Stocks,10105,Buy
2023-02-20 12:10:00,VIIIX,Stocks,21572,Buy
2023-02-09 05:00:30,VIIIX,Bonds,25176,Buy
2023-02-16 00:55:33,VTPSX,Stocks,6597,Buy
2023-02-05 12:28:34,VTPSX,Stocks,13074,Sell
2023-01-20 01:02:32,VTINX,Bonds,14471,Buy
2023-01-29 17:46:17,VTINX,Stocks,12945,Sell
2023-01-18 14:03:15,VTINX,Bonds,5633,Buy
2023-01-23 19:56:07,VTINX,Bonds,6376,Buy
2023-01-31 20:09:07,VIIIX,Bonds,21740,Buy
2023-01-21 21:42:27,VTINX,Stocks,14233,Sell
2023-01-21 11:31:16,VTINX,Stocks,13655,Buy
2023-02-01 14:53:01,VIIIX,Stocks,15411,Sell
2023-01-22 22:05:59,VTPSX,Bonds,5872,Sell
2023-02-06 13:57:43,VTPSX,Bonds,6436,Sell
2023-01-24 05:14:11,VTINX,Stocks,17379,Sell
2023-01-20 04:55:21,VTPSX,Bonds,1170,Buy
2023-02-17 06:50:47,VTPSX,Stocks,14386,Sell
2023-02-20 12:10:00,VTPSX,Bonds,1000,Buy
2023-01-18 02:13:04,VTINX,Stocks,18035,Sell
2023-02-20 12:10:00,VTINX,Stocks,18274,Buy
2023-02-10 09:53:24,VTINX,Bonds,3262,Buy
2023-01-05 14:41:15,VTINX,Stocks,16999,Buy
2023-02-07 12:12:36,VTPSX,Bonds,6589,Sell
2023-02-20 12:10:00,VBMPX,Bonds,1000,Sell
2023-01-03 09:30:00,VTPSX,Stocks,7218,Sell
2023-01-19 10:10:17,VTINX,Stocks,20245,Sell
2023-01-25 03:28:23,VIIIX,Stocks,16930,Buy
2023-02-17 06:30:09,VTPSX,Bonds,2455,Buy
2023-02-01 10:21:57,VTINX,Stocks,13822,Sell
2023-02-15 02:39:23,VTINX,Bonds,12900,Buy
2023-01-25 23:56:19,VTPSX,Stocks,13490,Sell
2023-02-20 12:10:00,VBMPX,Bonds,1000,Sell
2023-01-15 14:26:49,VBMPX,Bonds,5706,Sell
2023-01-15 20:36:18,VTINX,Bonds,11059,Buy
2023-01-03 09:30:00,VIIIX,Bonds,14650,Buy
2023-02-12 06:52:54,VBMPX,Stocks,20716,Buy
2023-01-25 23:45:11,VIIIX,Stocks,11538,Buy
2023-01-12 07:44:56,VBMPX,Stocks,1000,Sell
2023-01-14 12:31:24,VTPSX,Bonds,1000,Sell
2023-01-15 21:07:24,VTPSX,Stocks,6472,Sell
2023-01-29 15:35:09,VBMPX,Bonds,1000,Sell
2023-01-20 12:19:29,VTPSX,Bonds,7936,Buy
2023-01-25 05:25:00,VTPSX,Bonds,1000,Buy
2023-01-21 15:33:59,VIIIX,Stocks,14129,Buy
2023-01-12 15:46:54,VBMPX,Bonds,1000,Sell
2023-02-13 09:47:03,VTPSX,Stocks,4011,Sell
2023-02-06 18:27:08,VIIIX,Stocks,20091,Buy
2023-01-20 21:45:13,VBMPX,Bonds,1000,Sell
2023-01-20 18:49:32,VBMPX,Bonds,1000,Sell
2023-01-22 07:57:23,VIIIX,Stocks,11165,Buy
2023-01-29 17:55:35,VTINX,Stocks,12945,Buy
2023-01-05 01:23:18,VTPSX,Stocks,11660,Sell
2023-01-26 04:19:55,VTINX,Stocks,13740,Buy
2023-02-01 00:19:55,VBMPX,Bonds,1000,Sell
2023-02-20 12:10:00,VTPSX,Bonds,7985,Buy
2023-02-02 03:47:25,VBMPX,Bonds,1000,Sell
2023-02-04 16:28:10,VTPSX,Stocks,7636,Buy
2023-01-25 23:36:47,VIIIX,Bonds,9617,Buy
2023-01-28 15:14:10,VTINX,Stocks,14358,Buy
2023-02-20 12:10:00,VBMPX,Bonds,1000,Sell
2023-01-07 15:54:03,VIIIX,Stocks,11157,Buy
2023-01-03 09:30:00,VTPSX,Stocks,3689,Sell
2023-01-11 21:29:32,VTINX,Stocks,14392,Buy
2023-01-21 01:32:07,VTPSX,Bonds,8847,Buy
2023-01-21 19:25:31,VIIIX,Stocks,18939,Buy
2023-02-04 13:55:28,VTINX,Bonds,12672,Buy
2023-02-03 21:36:31,VIIIX,Stocks,18962,Buy
2023-02-20 02:01:11,VBMPX,Bonds,1000,Sell
2023-02-01 11:25:45,VTPSX,Stocks,7884,Sell
2023-02-05 12:53:59,VTPSX,Bonds,1000,Buy
2023-02-12 03:14:42,VTPSX,Bonds,5902,Sell
2023-01-03 09:30:00,VIIIX,Stocks,30500,Sell
2023-02-03 14:24:51,VIIIX,Stocks,8536,Buy
2023-02-20 12:10:00,VTPSX,Stocks,8220,Buy
2023-02-17 20:32:51,VTPSX,Stocks,9207,Sell
2023-01-18 00:34:10,VBMPX,Bonds,1000,Sell
2023-01-23 00:43:38,VTINX,Bonds,22733,Sell
2023-01-08 03:27:59,VBMPX,Stocks,1000,Sell
2023-02-01 19:05:25,VTINX,Stocks,13263,Sell
2023-01-27 18:14:00,VBMPX,Bonds,1000,Sell
2023-02-01 02:00:56,VTPSX,Stocks,8771,Sell
2023-01-21 04:01:37,VTINX,Stocks,4561,Buy
2023-01-29 02:44:40,VTPSX,Stocks,10641,Sell
2023-01-14 15:38:35,VTINX,Bonds,4186,Sell
2023-02-10 22:04:35,VTINX,Stocks,11630,Buy
2023-02-12 14:21:36,VBMPX,Stocks,2602,Sell
2023-01-22 00:58:58,VIIIX,Stocks,17205,Buy
2023-02-02 22:43:37,VIIIX,Stocks,20066,Buy
2023-02-15 17:03:57,VTPSX,Bonds,2634,Sell
2023-01-27 12:37:00,VBMPX,Bonds,1000,Sell
2023-02-06 07:17:40,VBMPX,Bonds,1000,Sell
2023-02-10 12:44:32,VTINX,Stocks,18957,Sell
2023-02-20 12:10:00,VTPSX,Bonds,8139,Sell
2023-01-22 14:27:39,VTPSX,Stocks,14949,Sell
2023-01-21 00:23:37,VBMPX,Bonds,1000,Sell
2023-01-26 03:12:49,VIIIX,Bonds,20153,Buy
2023-01-17 08:47:16,VTPSX,Bonds,1000,Buy
2023-02-08 21:35:19,VTINX,Stocks,17948,Sell
2023-02-08 14:11:03,VBMPX,Bonds,1000,Sell
2023-01-15 19:13:16,VTPSX,Stocks,2621,Sell
2023-02-18 12:51:35,VTINX,Bonds,4204,Buy
2023-01-29 05:30:00,VTINX,Bonds,14329,Buy
2023-02-03 07:45:53,VTPSX,Bonds,1861,Buy
2023-01-11 17:11:20,VBMPX,Bonds,1000,Sell
2023-02-11 11:29:16,VIIIX,Stocks,23777,Buy
2023-02-06 06:17:06,VBMPX,Bonds,6945,Sell
2023-01-03 09:30:00,VIIIX,Stocks,12190,Buy
2023-02-13 08:28:53,VIIIX,Bonds,25800,Buy
2023-02-09 01:59:00,VBMPX,Bonds,1000,Sell
2023-02-07 02:10:58,VTPSX,Bonds,14046,Sell
2023-02-01 17:23:45,VTPSX,Bonds,1180,Buy
2023-02-06 09:18:19,VTPSX,Bonds,18563,Buy
2023-01-17 09:48:15,VIIIX,Bonds,21749,Buy
2023-01-30 06:46:07,VBMPX,Bonds,4391,Sell
2023-02-06 12:43:37,VTINX,Bonds,8418,Buy
2023-02-14 12:17:02,VTPSX,Stocks,9989,Sell
2023-02-20 12:10:00,VTINX,Bonds,1000,Buy
2023-01-20 16:16:19,VTINX,Stocks,7499,Buy
2023-02-19 22:32:41,VBMPX,Stocks,2948,Sell
2023-01-21 17:18:53,VTINX,Stocks,12864,Sell
2023-01-14 17:22:52,VTPSX,Stocks,4708,Sell
2023-01-04 10:13:57,VTINX,Stocks,1000,Sell
2023-02-20 12:10:00,VIIIX,Stocks,15165,Buy
2023-01-28 08:25:02,VIIIX,Stocks,23713,Buy
2023-01-25 02:44:00,VTINX,Stocks,14913,Sell
2023-02-04 17:30:47,VTINX,Stocks,7487,Buy
2023-01-16 09:57:33,VTINX,Stocks,12947,Sell
2023-01-17 17:57:16,VTPSX,Bonds,3499,Sell
2023-01-11 11:53:53,VTINX,Bonds,9397,Buy
2023-01-15 16:23:38,VBMPX,Bonds,1000,Sell
2023-02-06 07:38:29,VTINX,Stocks,20543,Buy
2023-02-06 02:04:19,VIIIX,Stocks,28415,Buy
2023-02-07 07:22:00,VTPSX,Bonds,10396,Sell
2023-01-23 07:48:35,VTINX,Stocks,1566,Sell
2023-01-18 03:46:44,VTINX,Stocks,5168,Sell
2023-01-16 09:54:38,VBMPX,Bonds,9955,Sell
2023-02-01 06:52:27,VBMPX,Stocks,1000,Sell
2023-01-28 06:48:02,VBMPX,Bonds,2832,Sell
2023-01-30 14:28:17,VTPSX,Stocks,11583,Buy
2023-02-09 16:41:14,VBMPX,Stocks,10765,Sell
2023-02-01 08:03:22,VTINX,Stocks,12093,Buy
2023-02-11 07:31:32,VBMPX,Bonds,1000,Sell
2023-02-20 12:10:00,VTPSX,Bonds,19207,Buy
2023-01-12 09:23:28,VTPSX,Bonds,1000,Sell
2023-01-25 17:41:20,VTPSX,Bonds,7328,Sell
2023-01-27 05:17:44,VTPSX,Stocks,2728,Sell
2023-01-25 02:25:19,VTPSX,Bonds,4581,Buy
2023-01-23 12:47:06,VTPSX,Stocks,8275,Sell
2023-01-09 23:18:47,VTINX,Stocks,15793,Buy
2023-01-15 12:01:58,VBMPX,Bonds,1000,Sell
2023-01-04 06:06:31,VTINX,Stocks,9404,Sell
2023-01-10 12:57:25,VBMPX,Bonds,1000,Sell
2023-01-15 07:23:28,VTINX,Bonds,4629,Buy
2023-01-21 01:56:00,VBMPX,Bonds,1000,Sell
2023-02-01 03:59:06,VIIIX,Bonds,15417,Buy
2023-01-03 09:30:00,VTPSX,Bonds,10309,Sell
2023-01-28 20:14:54,VIIIX,Bonds,12856,Buy
2023-01-21 03:06:21,VIIIX,Stocks,19667,Buy
2023-01-31 18:06:07,VBMPX,Bonds,1000,Sell
2023-02-02 16:35:25,VTPSX,Bonds,13061,Sell
2023-01-10 18:15:20,VTINX,Stocks,1000,Buy
2023-01-13 08:14:31,VBMPX,Bonds,1000,Sell
2023-02-08 13:46:32,VIIIX,Stocks,17539,Buy
2023-01-20 21:22:10,VTINX,Stocks,18672,Buy
2023-01-21 23:01:36,VTINX,Stocks,9162,Buy
2023-01-12 10:48:10,VTPSX,Bonds,2507,Buy
2023-02-09 15:20:18,VTINX,Stocks,11656,Sell
2023-02-08 00:06:22,VTINX,Bonds,2365,Buy
2023-01-14 03:02:12,VTPSX,Stocks,5366,Buy
2023-02-10 00:04:30,VTPSX,Stocks,1000,Sell
2023-01-18 03:11:47,VIIIX,Stocks,12079,Buy
2023-01-26 14:06:56,VBMPX,Bonds,3625,Sell
2023-02-17 00:52:21,VBMPX,Bonds,3797,Sell
2023-01-20 23:52:44,VTINX,Bonds,21656,Buy
2023-02-18 09:31:19,VTPSX,Bonds,12183,Buy
2023-02-11 23:11:34,VBMPX,Bonds,1000,Sell
2023-01-15 18:54:00,VTINX,Bonds,12900,Buy
2023-01-03 09:30:00,VTINX,Bonds,3771,Buy
2023-02-20 12:10:00,VTINX,Bonds,10376,Buy
2023-01-29 03:57:53,VBMPX,Stocks,1000,Sell
2023-01-03 09:30:00,VTINX,Stocks,16207,Buy
2023-01-10 12:51:04,VTINX,Stocks,1337,Sell
2023-02-20 12:10:00,VBMPX,Bonds,11262,Sell
2023-01-23 01:24:39,VTINX,Stocks,6406,Buy
2023-02-20 12:10:00,VTINX,Stocks,20325,Buy
2023-02-13 00:27:28,VIIIX,Bonds,12644,Buy
2023-02-03 09:40:11,VTPSX,Stocks,11090,Sell
2023-01-25 05:34:34,VTINX,Stocks,8650,Sell
2023-01-27 04:50:20,VBMPX,Bonds,1000,Sell
2023-02-15 10:31:07,VTPSX,Bonds,7257,Sell
2023-02-02 04:58:25,VTINX,Bonds,2441,Buy
2023-02-08 04:47:34,VTINX,Bonds,3778,Buy
2023-02-14 18:29:50,VIIIX,Stocks,23709,Buy
2023-02-07 02:35:10,VBMPX,Stocks,1000,Sell
2023-02-20 12:10:00,VTPSX,Stocks,6373,Sell
2023-02-17 02:26:39,VTPSX,Stocks,10393,Sell
2023-01-22 17:44:00,VTPSX,Bonds,1000,Sell
2023-02-09 08:39:53,VBMPX,Bonds,1000,Sell
2023-01-21 13:32:39,VBMPX,Stocks,1000,Sell
2023-02-08 01:30:17,VTINX,Stocks,20602,Sell
2023-01-23 18:22:28,VTPSX,Stocks,5155,Sell
2023-02-04 10:06:45,VIIIX,Stocks,16773,Buy
2023-02-09 03:27:15,VIIIX,Stocks,17854,Buy
2023-01-03 09:30:00,VTINX,Bonds,14151,Buy
2023-02-07 13:54:11,VTINX,Stocks,9269,Buy
2023-01-09 16:46:04,VIIIX,Bonds,14122,Buy
2023-02-17 21:46:30,VBMPX,Bonds,3079,Sell
2023-01-13 06:45:04,VTINX,Stocks,16546,Buy
2023-02-09 15:38:36,VTPSX,Stocks,12611,Buy
2023-02-07 13:22:01,VIIIX,Stocks,18573,Buy
2023-01-26 17:09:42,VBMPX,Bonds,1000,Sell
2023-02-04 21:46:08,VTPSX,Bonds,1589,Sell
2023-02-09 19:42:59,VBMPX,Bonds,1000,Sell
2023-01-14 23:56:54,VIIIX,Stocks,24526,Buy
2023-01-26 02:41:01,VTPSX,Bonds,17471,Buy
2023-01-18 13:47:16,VIIIX,Bonds,21242,Buy
2023-01-03 09:30:00,VTPSX,Bonds,7059,Buy
2023-02-01 05:44:05,VBMPX,Bonds,4633,Sell
2023-01-18 07:55:47,VIIIX,Bonds,14876,Buy
2023-01-13 00:42:08,VIIIX,Bonds,11948,Buy
2023-01-30 03:25:40,VTPSX,Bonds,1491,Sell
2023-01-07 04:41:30,VIIIX,Stocks,10625,Buy
2023-01-27 21:45:51,VTINX,Stocks,11062,Buy
2023-01-22 18:40:06,VBMPX,Bonds,2786,Sell
2023-01-13 21:57:11,VIIIX,Stocks,21019,Sell
2023-02-03 21:31:06,VTPSX,Bonds,17237,Buy
2023-02-12 21:30:41,VTINX,Bonds,12636,Buy
2023-01-21 17:10:54,VBMPX,Bonds,6105,Sell
2023-01-14 18:45:49,VIIIX,Bonds,15973,Buy
2023-02-20 12:10:00,VIIIX,Stocks,21745,Buy
2023-02-12 17:20:24,VTPSX,Stocks,8097,Sell
2023-02-06 10:17:08,VTINX,Stocks,17873,Buy
2023-01-03 09:30:00,VTPSX,Stocks,1000,Sell
2023-01-03 09:30:00,VIIIX,Stocks,12317,Buy
2023-01-27 18:36:25,VIIIX,Stocks,21921,Buy
2023-02-03 13:43:53,VTINX,Bonds,9620,Buy
2023-01-14 07:01:57,VTPSX,Stocks,2199,Buy
2023-01-28 02:49:20,VTINX,Stocks,2516,Buy
2023-01-06 11:15:08,VIIIX,Stocks,17979,Buy
2023-01-21 13:56:13,VTPSX,Stocks,9226,Buy
2023-01-19 23:50:42,VIIIX,Stocks,14472,Sell
2023-01-26 02:56:45,VIIIX,Bonds,19761,Buy
2023-02-14 20:19:17,VTPSX,Bonds,1471,Buy
2023-02-20 12:10:00,VTPSX,Stocks,7280,Sell
2023-02-15 02:31:22,VTINX,Stocks,22311,Buy
2023-02-18 21:51:20,VBMPX,Bonds,1000,Sell
2023-01-26 08:38:52,VIIIX,Stocks,24705,Buy
2023-01-15 08:39:12,VIIIX,Stocks,1000,Buy
2023-01-16 04:15:53,VIIIX,Stocks,17658,Buy
2023-01-23 18:01:23,VTINX,Stocks,18707,Sell
2023-01-17 13:04:06,VIIIX,Stocks,12679,Buy
2023-01-27 11:44:35,VTPSX,Stocks,13140,Sell
2023-02-06 06:23:03,VTPSX,Bonds,1000,Sell
2023-01-26 08:02:23,VTINX,Bonds,2956,Sell
2023-01-15 03:54:55,VTINX,Bonds,11846,Buy
2023-02-09 03:18:18,VTPSX,Stocks,14377,Buy
2023-01-14 16:17:25,VBMPX,Bonds,1818,Sell
2023-01-28 09:06:05,VTINX,Stocks,5181,Buy
2023-01-24 05:34:43,VTINX,Bonds,2326,Buy
2023-01-16 17:00:16,VTPSX,Stocks,2617,Buy
2023-02-06 23:04:34,VTPSX,Bonds,6313,Buy
2023-02-03 06:02:25,VBMPX,Stocks,1000,Sell
2023-02-16 07:40:51,VTPSX,Bonds,10813,Sell
2023-02-04 14:20:08,VTINX,Bonds,9951,Buy
2023-01-27 02:12:20,VTINX,Bonds,4329,Buy
2023-02-10 03:05:46,VBMPX,Stocks,4543,Sell
2023-01-20 22:10:57,VIIIX,Bonds,12152,Buy
2023-01-14 13:46:22,VIIIX,Stocks,25876,Sell
2023-01-03 09:30:00,VBMPX,Bonds,1000,Sell
2023-01-03 09:30:00,VBMPX,Stocks,1000,Sell
2023-01-23 21:23:25,VBMPX,Stocks,4053,Buy
2023-02-03 11:25:23,VBMPX,Bonds,1000,Sell
2023-02-20 12:10:00,VTPSX,Bonds,7970,Buy
2023-01-20 21:11:24,VTPSX,Bonds,2380,Buy
2023-02-13 14:35:55,VBMPX,Stocks,3384,Sell
2023-01-05 05:26:03,VTINX,Stocks,1000,Sell
2023-01-27 04:45:58,VTINX,Stocks,12937,Buy
2023-01-31 20:21:22,VTINX,Bonds,4346,Sell
2023-01-18 00:41:09,VTINX,Bonds,1000,Buy
2023-01-16 17:47:18,VTINX,Stocks,16305,Buy
2023-01-19 08:01:25,VIIIX,Stocks,13341,Buy
2023-01-07 11:08:26,VBMPX,Bonds,1000,Sell
2023-01-25 02:34:47,VBMPX,Bonds,1000,Sell
2023-01-18 11:57:55,VTPSX,Stocks,16271,Sell
2023-01-18 12:46:53,VBMPX,Bonds,1000,Sell
2023-02-05 22:54:04,VTPSX,Stocks,7044,Sell
2023-01-20 14:49:59,VIIIX,Stocks,22004,Buy
2023-01-23 11:55:43,VTINX,Bonds,12848,Buy
2023-02-04 10:11:27,VIIIX,Stocks,18530,Buy
2023-01-03 09:30:00,VTPSX,Bonds,2934,Sell
2023-02-07 23:34:09,VIIIX,Stocks,24022,Buy
2023-01-09 09:10:49,VIIIX,Stocks,22064,Buy
2023-01-28 13:48:47,VTINX,Bonds,11608,Buy
2023-01-18 20:23:52,VBMPX,Bonds,1000,Sell
2023-01-25 04:29:15,VTINX,Stocks,2383,Buy
2023-02-01 23:43:12,VBMPX,Stocks,1000,Sell
2023-01-22 01:51:30,VTPSX,Stocks,5635,Sell
2023-01-13 15:24:24,VBMPX,Bonds,1000,Sell
2023-02-04 08:55:54,VTPSX,Stocks,10189,Sell
2023-01-28 16:24:52,VTPSX,Stocks,12036,Sell
2023-01-17 13:05:39,VIIIX,Stocks,19073,Buy
2023-01-20 07:58:13,VIIIX,Bonds,18267,Buy
2023-01-20 10:40:36,VBMPX,Bonds,3159,Sell
2023-01-16 12:11:54,VBMPX,Stocks,5897,Sell
2023-02-20 12:10:00,VTPSX,Bonds,15911,Sell
2023-01-30 14:49:59,VBMPX,Stocks,1000,Sell
2023-02-20 12:10:00,VTPSX,Stocks,4446,Sell
2023-01-21 01:32:25,VTPSX,Bonds,1000,Buy
2023-01-14 04:15:43,VTPSX,Bonds,3288,Buy
2023-01-27 20:30:32,VBMPX,Bonds,2893,Sell
2023-02-12 22:50:48,VTINX,Bonds,10923,Sell
2023-01-30 08:11:41,VTINX,Stocks,7115,Sell
2023-02-10 10:24:51,VIIIX,Stocks,15034,Buy
2023-02-05 04:37:30,VBMPX,Bonds,9066,Sell
2023-02-03 08:33:49,VBMPX,Bonds,2471,Sell
2023-01-28 22:26:40,VTINX,Stocks,2129,Buy
2023-01-18 07:56:54,VTPSX,Bonds,8556,Sell
2023-01-19 18:19:51,VIIIX,Bonds,16361,Buy
2023-01-24 22:02:31,VBMPX,Bonds,1000,Sell
2023-01-09 02:03:29,VTINX,Bonds,10224,Buy
2023-01-30 12:59:33,VBMPX,Bonds,1000,Sell
2023-01-03 09:30:00,VTINX,Stocks,1000,Buy
2023-01-18 05:32:56,VTINX,Bonds,17203,Buy
2023-01-25 23:32:19,VTPSX,Stocks,6080,Sell
2023-01-21 07:34:54,VIIIX,Bonds,23624,Buy
2023-01-24 21:30:36,VTPSX,Bonds,2062,Sell
2023-01-15 07:52:16,VTPSX,Bonds,9735,Buy
2023-02-20 02:44:14,VTPSX,Bonds,1708,Buy
2023-02-04 16:32:10,VTINX,Stocks,5919,Sell
2023-02-04 22:29:27,VBMPX,Stocks,3644,Sell
2023-02-03 12:49:55,VTPSX,Bonds,8473,Sell
2023-02-10 11:37:03,VBMPX,Bonds,1000,Sell
2023-02-13 12:24:23,VBMPX,Bonds,5318,Sell
2023-01-07 13:28:03,VTINX,Bonds,13339,Buy
2023-02-09 03:09:02,VTINX,Stocks,14431,Buy
2023-01-29 03:05:08,VBMPX,Bonds,2543,Sell
2023-01-21 08:15:33,VTPSX,Bonds,11380,Sell
2023-01-24 18:08:51,VBMPX,Bonds,1000,Sell
2023-01-31 04:22:52,VTINX,Stocks,4576,Sell
2023-01-28 15:14:28,VTINX,Stocks,6363,Buy
2023-01-23 00:45:30,VBMPX,Bonds,1000,Sell
2023-01-23 01:55:16,VTPSX,Bonds,10074,Sell
2023-02-20 12:10:00,VBMPX,Bonds,1000,Sell
2023-01-22 14:55:51,VBMPX,Bonds,1642,Buy
2023-02-12 03:09:36,VTINX,Bonds,5274,Buy
2023-01-15 23:34:30,VTINX,Stocks,10436,Buy
2023-01-17 15:07:17,VTINX,Stocks,16108,Buy
2023-02-19 08:45:45,VTPSX,Bonds,1000,Sell
2023-02-02 13:07:55,VBMPX,Bonds,1000,Sell
2023-02-13 23:30:08,VTPSX,Bonds,1000,Sell
2023-01-08 12:45:53,VTPSX,Bonds,2622,Sell
2023-02-01 13:20:27,VTINX,Stocks,22739,Buy
2023-01-21 20:48:31,VTPSX,Stocks,8160,Buy
2023-01-10 18:04:29,VTINX,Stocks,3028,Buy
2023-01-22 19:28:44,VTINX,Bonds,6421,Buy
2023-02-04 18:06:46,VTPSX,Stocks,3168,Sell
2023-02-03 13:04:10,VTPSX,Bonds,6409,Buy
2023-01-21 04:25:25,VTINX,Bonds,3822,Buy
2023-01-28 23:33:40,VIIIX,Bonds,15970,Buy
2023-01-20 03:59:40,VBMPX,Bonds,2217,Sell
2023-01-10 03:26:13,VIIIX,Stocks,16236,Sell
2023-02-01 13:56:24,VBMPX,Bonds,1000,Sell
2023-01-17 06:54:37,VBMPX,Bonds,9258,Sell
2023-02-02 15:21:51,VTPSX,Bonds,1000,Buy
2023-01-03 09:30:00,VTPSX,Stocks,4222,Sell
2023-02-07 16:03:48,VTPSX,Bonds,13712,Buy
2023-01-30 07:51:45,VTINX,Stocks,15159,Buy
2023-01-09 18:52:26,VTPSX,Stocks,11631,Sell
2023-01-22 04:11:15,VIIIX,Stocks,30500,Buy
2023-01-19 14:52:34,VTPSX,Bonds,1000,Buy
2023-01-25 01:24:45,VTINX,Stocks,9228,Buy
2023-01-21 20:13:36,VTINX,Bonds,6325,Buy
2023-01-15 00:25:48,VBMPX,Bonds,1000,Sell
2023-02-11 07:17:04,VBMPX,Bonds,1000,Sell
2023-02-07 20:55:28,VTPSX,Bonds,2970,Sell
2023-01-28 02:47:38,VTPSX,Stocks,1000,Sell
2023-01-14 11:07:20,VBMPX,Bonds,1000,Sell
2023-01-23 11:01:09,VTPSX,Bonds,7730,Sell
2023-02-06 10:36:26,VTPSX,Bonds,1000,Buy
2023-01-29 20:39:02,VTPSX,Bonds,1000,Sell
2023-01-30 09:34:19,VTINX,Bonds,1000,Buy
